text,label
ঐ আহাম্মক কিসের উপর ভিত্তি করে ভাবল যে তামিম সেঞ্চুরি মারবে!,1
তারার ঝলকে চাঁদ দেখা যাচ্ছে না,1
তুই হার পকেট মারি গেঁইয়ুস যে,1
"ব্যক্তিগত স্বার্থে আপোষ থাকতে পারে, কিন্তু ধর্মীয় স্বার্থে কোনো আপোষ নেই।",0
বৃদ্ধদের প্রতি সহানুভূতিশীল হওয়া আমাদের নৈতিক দায়িত্ব।,0
যেহেতু এটি বিশেষ করে সামাজিক যোগাযোগমাধ্যমে অতিরিক্ত মাত্রায় নিম্নমানের অনলাইন কনটেন্ট ভোগের প্রভাব নিয়ে উদ্বেগকে ধারণে ব্যবহৃত হয়।,0
এত লাশের মিছিল দেখেও যারা নিরব ছিল তারাই নির্লজ্জ ৩২ জন্য মায়া কান্না করছে? জীবনের চেয়ে কি? বাড়ি বড় নাকি?,0
অনেকদিন ধরে শান্ দেয়নি আজকেই কামার বাড়িতে যাব,1
ঠিকই বলেছেন ভাই যাকে যেখানে মানায় তাকে সেখানেই অভিনয় করতে দেওয়া উচিত,0
no Comments,0
নিজের জন্য বাচুন নিজের লক্ষ ঠিক রেখে কাজ করুন কাজ করতে থাকুন ইনশাআল্লাহ এক দিন সফন হবেন,0
আবুল হায়াত দিবসে ভক্তদের জন্য কাঙালী ভোজের ব্যাবস্থা থাকবে কি না,1
"২৪ এ আসিয়াও বাক স্বাধীনতা পাইলেন না, ইহাও আমাদের মানিতে হইবে?",1
বাংলাদেশকে নিয়ে নোংরা রাজনীতি করছে ভারত এটা একটা স্ক্রিপ্ট।,0
আপনার মতো আমিও এটাই চাই,1
"নিজের ভালো লাগার জন্য যা দরকার, সেটাই করুন।",0
